brand;print;subscr_type;pricecat;Date;newcheck;churncheck;switcher_outflow;trans_outflow;inflow_transformers;inflow_switchers;currentcheck
DS;Digi;DIGI;TIE_IN;2017-07-01;0;6;0;16;0;0;259.0
DS;Digi;DIGI;TIE_IN;2017-08-01;0;2;1;15;0;0;241.0
DS;Digi;DIGI;TIE_IN;2017-09-01;0;1;0;8;0;1;234.0
DS;Digi;DIGI;TIE_IN;2017-10-01;3;4;0;2;0;0;232.0
DS;Digi;DIGI;TIE_IN;2017-11-01;0;4;1;1;0;0;226.0
DS;Digi;DIGI;TIE_IN;2017-12-01;0;2;0;1;0;0;222.0
DS;Digi;DIGI;TIE_IN;2018-01-01;2;3;0;0;0;0;222.0
DS;Digi;DIGI;TIE_IN;2018-02-01;1;0;1;0;0;0;222.0
DS;Digi;DIGI;TIE_IN;2018-03-01;1;1;0;0;0;0;223.0
DS;Digi;DIGI;TIE_IN;2018-04-01;1;4;0;3;0;0;218.0
DS;Digi;DIGI;TIE_IN;2018-05-01;0;10;0;18;0;0;192.0
DS;Digi;DIGI;TIE_IN;2018-06-01;1;8;1;15;0;0;165.0
DS;Digi;DIGI;TIE_IN;2018-07-01;0;3;0;14;0;0;150.0
DS;Digi;DIGI;TIE_IN;2018-08-01;1;5;0;15;0;0;131.0
DS;Digi;DIGI;TIE_IN;2018-09-01;0;4;0;20;0;0;103.0
DS;Digi;DIGI;TIE_IN;2018-10-01;1;4;0;5;0;0;99.0
DS;Digi;DIGI;TIE_IN;2018-11-01;1;9;0;24;0;0;64.0
DS;Digi;DIGI;TIE_IN;2018-12-01;0;3;1;22;0;0;38.0
DS;Digi;DIGI;TIE_IN;2019-01-01;1;1;0;14;0;0;24.0
DS;Digi;DIGI;TIE_IN;2019-02-01;1;3;0;7;0;0;14.0
DS;Digi;DIGI;TIE_IN;2019-03-01;0;1;0;6;0;0;7.0
DS;Digi;DIGI;TIE_IN;2019-04-01;0;2;0;4;0;0;1.0
DS;Digi;DIGI;TIE_IN;2019-05-01;0;0;0;0;0;0;1.0
DS;Digi;DIGI;TIE_IN;2019-06-01;0;0;0;1;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-07-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-08-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-09-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-10-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-11-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2019-12-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-01-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-02-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-03-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-04-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-05-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-06-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-07-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-08-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-09-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-10-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-11-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2020-12-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-01-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-02-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-03-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-04-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-05-01;0;0;0;0;0;0;0.0
DS;Digi;DIGI;TIE_IN;2021-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2015-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2016-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2017-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2018-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2019-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;BASE;2019-02-01;16;0;0;0;0;8;22.0
DS;Digi;PLUS;BASE;2019-03-01;20;0;2;0;1;28;71.0
DS;Digi;PLUS;BASE;2019-04-01;11;2;0;0;50;37;167.0
DS;Digi;PLUS;BASE;2019-05-01;20;4;3;1;49;23;251.0
DS;Digi;PLUS;BASE;2019-06-01;39;6;1;1;41;31;347.0
DS;Digi;PLUS;BASE;2019-07-01;17;16;3;1;62;16;428.0
DS;Digi;PLUS;BASE;2019-08-01;18;15;2;1;94;13;535.0
DS;Digi;PLUS;BASE;2019-09-01;19;10;4;1;170;23;733.0
DS;Digi;PLUS;BASE;2019-10-01;16;20;3;1;135;24;883.0
DS;Digi;PLUS;BASE;2019-11-01;18;26;4;2;118;23;1008.0
DS;Digi;PLUS;BASE;2019-12-01;24;55;9;6;84;8;1054.0
DS;Digi;PLUS;BASE;2020-01-01;24;34;5;2;78;27;1144.0
DS;Digi;PLUS;BASE;2020-02-01;35;41;10;1;47;33;1209.0
DS;Digi;PLUS;BASE;2020-03-01;39;48;2;6;68;44;1299.0
DS;Digi;PLUS;BASE;2020-04-01;42;35;3;7;77;25;1400.0
DS;Digi;PLUS;BASE;2020-05-01;32;40;6;8;206;26;1609.0
DS;Digi;PLUS;BASE;2020-06-01;24;48;7;9;165;30;1764.0
DS;Digi;PLUS;BASE;2020-07-01;24;69;4;7;82;36;1825.0
DS;Digi;PLUS;BASE;2020-08-01;30;46;5;5;87;49;1942.0
DS;Digi;PLUS;BASE;2020-09-01;30;66;3;10;82;48;2028.0
DS;Digi;PLUS;BASE;2020-10-01;40;75;11;8;78;45;2103.0
DS;Digi;PLUS;BASE;2020-11-01;31;76;6;7;93;41;2186.0
DS;Digi;PLUS;BASE;2020-12-01;26;71;5;8;109;37;2284.0
DS;Digi;PLUS;BASE;2021-01-01;28;52;7;7;90;45;2387.0
DS;Digi;PLUS;BASE;2021-02-01;36;79;6;8;54;40;2425.0
DS;Digi;PLUS;BASE;2021-03-01;35;66;3;4;52;55;2503.0
DS;Digi;PLUS;BASE;2021-04-01;28;64;9;14;84;54;2587.0
DS;Digi;PLUS;BASE;2021-05-01;29;65;9;3;93;51;2682.0
DS;Digi;PLUS;BASE;2021-06-01;18;68;6;8;77;45;2743.0
DS;Digi;PLUS;PROMO;2015-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2015-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2016-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2017-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2018-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;PROMO;2019-01-01;4;0;0;0;0;0;1.0
DS;Digi;PLUS;PROMO;2019-02-01;54;0;1;0;8;3;63.0
DS;Digi;PLUS;PROMO;2019-03-01;58;5;3;5;171;4;274.0
DS;Digi;PLUS;PROMO;2019-04-01;48;14;1;49;117;4;399.0
DS;Digi;PLUS;PROMO;2019-05-01;77;10;5;46;83;2;493.0
DS;Digi;PLUS;PROMO;2019-06-01;79;24;2;41;48;4;552.0
DS;Digi;PLUS;PROMO;2019-07-01;63;25;3;67;10;8;552.0
DS;Digi;PLUS;PROMO;2019-08-01;71;25;2;93;7;7;517.0
DS;Digi;PLUS;PROMO;2019-09-01;62;35;5;169;13;10;393.0
DS;Digi;PLUS;PROMO;2019-10-01;75;21;1;136;6;10;325.0
DS;Digi;PLUS;PROMO;2019-11-01;110;15;4;121;8;10;322.0
DS;Digi;PLUS;PROMO;2019-12-01;63;18;1;78;5;7;292.0
DS;Digi;PLUS;PROMO;2020-01-01;83;29;2;78;4;11;289.0
DS;Digi;PLUS;PROMO;2020-02-01;81;19;0;47;1;15;318.0
DS;Digi;PLUS;PROMO;2020-03-01;188;16;2;69;6;13;441.0
DS;Digi;PLUS;PROMO;2020-04-01;179;26;6;77;5;7;524.0
DS;Digi;PLUS;PROMO;2020-05-01;91;40;6;213;11;6;387.0
DS;Digi;PLUS;PROMO;2020-06-01;98;36;3;157;9;13;303.0
DS;Digi;PLUS;PROMO;2020-07-01;94;22;4;83;10;17;312.0
DS;Digi;PLUS;PROMO;2020-08-01;135;19;0;89;5;13;360.0
DS;Digi;PLUS;PROMO;2020-09-01;136;25;1;79;8;21;425.0
DS;Digi;PLUS;PROMO;2020-10-01;115;18;1;82;11;14;474.0
DS;Digi;PLUS;PROMO;2020-11-01;82;28;1;94;7;10;442.0
DS;Digi;PLUS;PROMO;2020-12-01;38;30;2;103;8;5;364.0
DS;Digi;PLUS;PROMO;2021-01-01;43;19;1;95;4;9;307.0
DS;Digi;PLUS;PROMO;2021-02-01;72;64;5;52;11;8;277.0
DS;Digi;PLUS;PROMO;2021-03-01;97;18;0;56;4;10;317.0
DS;Digi;PLUS;PROMO;2021-04-01;84;16;2;85;15;8;323.0
DS;Digi;PLUS;PROMO;2021-05-01;66;17;0;90;1;9;306.0
DS;Digi;PLUS;PROMO;2021-06-01;62;18;0;74;7;13;305.0
DS;Digi;PLUS;STUNT;2015-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2015-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2016-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2017-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-06-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2018-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2019-01-01;23;0;0;0;0;0;15.0
DS;Digi;PLUS;STUNT;2019-02-01;169;1;0;22;0;3;181.0
DS;Digi;PLUS;STUNT;2019-03-01;123;14;2;166;0;5;118.0
DS;Digi;PLUS;STUNT;2019-04-01;83;8;1;108;0;3;89.0
DS;Digi;PLUS;STUNT;2019-05-01;51;6;0;84;0;2;56.0
DS;Digi;PLUS;STUNT;2019-06-01;7;6;2;47;0;0;7.0
DS;Digi;PLUS;STUNT;2019-07-01;6;0;0;7;0;0;6.0
DS;Digi;PLUS;STUNT;2019-08-01;11;0;0;6;0;1;12.0
DS;Digi;PLUS;STUNT;2019-09-01;5;0;0;12;0;0;5.0
DS;Digi;PLUS;STUNT;2019-10-01;6;0;0;5;0;1;7.0
DS;Digi;PLUS;STUNT;2019-11-01;0;0;0;7;0;0;0.0
DS;Digi;PLUS;STUNT;2019-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-03-01;0;0;0;0;0;1;1.0
DS;Digi;PLUS;STUNT;2020-04-01;1;1;0;0;0;0;6.0
DS;Digi;PLUS;STUNT;2020-05-01;1;1;0;3;0;0;4.0
DS;Digi;PLUS;STUNT;2020-06-01;0;1;0;3;0;0;0.0
DS;Digi;PLUS;STUNT;2020-07-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-08-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-09-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-10-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-11-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2020-12-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-01-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-02-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-03-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-04-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-05-01;0;0;0;0;0;0;0.0
DS;Digi;PLUS;STUNT;2021-06-01;0;0;0;0;0;0;0.0
DS;Digi;WEDI;BASE;2015-01-01;76;60;7;3;188;50;2146.0
DS;Digi;WEDI;BASE;2015-02-01;32;51;12;2;271;47;2431.0
DS;Digi;WEDI;BASE;2015-03-01;40;70;22;0;172;34;2588.0
DS;Digi;WEDI;BASE;2015-04-01;18;96;21;0;149;33;2672.0
DS;Digi;WEDI;BASE;2015-05-01;18;76;14;2;171;43;2754.0
DS;Digi;WEDI;BASE;2015-06-01;10;67;9;0;95;26;2866.0
DS;Digi;WEDI;BASE;2015-07-01;8;70;12;0;57;15;2862.0
DS;Digi;WEDI;BASE;2015-08-01;5;75;18;16;67;13;2840.0
DS;Digi;WEDI;BASE;2015-09-01;11;67;11;17;33;7;2795.0
DS;Digi;WEDI;BASE;2015-10-01;9;67;21;8;162;3;2876.0
DS;Digi;WEDI;BASE;2015-11-01;2;72;32;10;137;13;2909.0
DS;Digi;WEDI;BASE;2015-12-01;5;70;12;5;251;11;3091.0
DS;Digi;WEDI;BASE;2016-01-01;8;83;21;12;63;8;3030.0
DS;Digi;WEDI;BASE;2016-02-01;4;99;16;12;71;2;3005.0
DS;Digi;WEDI;BASE;2016-03-01;4;54;16;10;105;4;3039.0
DS;Digi;WEDI;BASE;2016-04-01;6;71;14;21;125;8;3070.0
DS;Digi;WEDI;BASE;2016-05-01;3;68;24;17;70;6;3041.0
DS;Digi;WEDI;BASE;2016-06-01;7;58;24;4;39;2;3000.0
DS;Digi;WEDI;BASE;2016-07-01;6;47;9;10;44;4;2957.0
DS;Digi;WEDI;BASE;2016-08-01;0;55;13;10;61;4;2974.0
DS;Digi;WEDI;BASE;2016-09-01;3;54;17;15;61;3;2959.0
DS;Digi;WEDI;BASE;2016-10-01;5;62;13;6;60;4;2945.0
DS;Digi;WEDI;BASE;2016-11-01;3;44;12;13;45;1;2926.0
DS;Digi;WEDI;BASE;2016-12-01;7;72;16;11;116;4;2951.0
DS;Digi;WEDI;BASE;2017-01-01;3;53;16;6;102;4;2986.0
DS;Digi;WEDI;BASE;2017-02-01;3;69;19;10;32;4;2926.0
DS;Digi;WEDI;BASE;2017-03-01;4;47;20;8;30;7;2895.0
DS;Digi;WEDI;BASE;2017-04-01;7;58;13;10;35;3;2718.0
DS;Digi;WEDI;BASE;2017-05-01;5;32;4;5;23;2;2844.0
DS;Digi;WEDI;BASE;2017-06-01;4;36;14;5;24;2;2818.0
DS;Digi;WEDI;BASE;2017-07-01;1;36;5;8;27;3;2803.0
DS;Digi;WEDI;BASE;2017-08-01;1;20;9;1;16;4;2793.0
DS;Digi;WEDI;BASE;2017-09-01;7;38;18;6;12;7;2754.0
DS;Digi;WEDI;BASE;2017-10-01;1;31;13;5;12;7;2726.0
DS;Digi;WEDI;BASE;2017-11-01;3;25;6;5;14;4;2709.0
DS;Digi;WEDI;BASE;2017-12-01;3;36;8;0;13;4;2636.0
DS;Digi;WEDI;BASE;2018-01-01;1;25;7;9;10;3;2663.0
DS;Digi;WEDI;BASE;2018-02-01;3;28;15;4;5;7;2628.0
DS;Digi;WEDI;BASE;2018-03-01;3;41;10;6;11;6;2590.0
DS;Digi;WEDI;BASE;2018-04-01;2;30;9;6;12;3;2562.0
DS;Digi;WEDI;BASE;2018-05-01;1;20;7;1;10;1;2547.0
DS;Digi;WEDI;BASE;2018-06-01;1;23;7;2;11;0;2527.0
DS;Digi;WEDI;BASE;2018-07-01;4;22;8;3;2;5;2506.0
DS;Digi;WEDI;BASE;2018-08-01;4;14;3;3;6;4;2499.0
DS;Digi;WEDI;BASE;2018-09-01;2;23;7;1;5;1;2279.0
DS;Digi;WEDI;BASE;2018-10-01;1;20;7;4;5;4;2457.0
DS;Digi;WEDI;BASE;2018-11-01;2;21;8;3;10;4;2444.0
DS;Digi;WEDI;BASE;2018-12-01;5;25;4;4;31;8;2455.0
DS;Digi;WEDI;BASE;2019-01-01;1;25;7;5;23;1;2443.0
DS;Digi;WEDI;BASE;2019-02-01;1;36;13;5;10;4;2405.0
DS;Digi;WEDI;BASE;2019-03-01;4;22;9;6;9;6;2257.0
DS;Digi;WEDI;BASE;2019-04-01;5;27;11;7;7;5;2357.0
DS;Digi;WEDI;BASE;2019-05-01;4;19;12;0;9;3;2342.0
DS;Digi;WEDI;BASE;2019-06-01;4;18;11;5;14;6;2319.0
DS;Digi;WEDI;BASE;2019-07-01;1;22;8;6;3;4;2309.0
DS;Digi;WEDI;BASE;2019-08-01;4;19;9;4;6;10;2300.0
DS;Digi;WEDI;BASE;2019-09-01;5;15;6;6;11;5;2292.0
DS;Digi;WEDI;BASE;2019-10-01;4;20;10;6;3;7;2271.0
DS;Digi;WEDI;BASE;2019-11-01;3;21;7;2;11;3;2259.0
DS;Digi;WEDI;BASE;2019-12-01;2;14;2;3;8;4;2252.0
DS;Digi;WEDI;BASE;2020-01-01;5;16;10;3;4;4;2238.0
DS;Digi;WEDI;BASE;2020-02-01;3;19;7;6;6;6;2221.0
DS;Digi;WEDI;BASE;2020-03-01;8;13;12;5;5;10;2211.0
DS;Digi;WEDI;BASE;2020-04-01;5;8;8;8;6;8;2209.0
DS;Digi;WEDI;BASE;2020-05-01;4;11;7;7;3;13;2203.0
